Strain,MouseID,Sex,theta1,theta2,theta3,bin_avg_5.Corner_time_secs,bin_avg_5.Corner_distance_cm,bin_avg_20.Corner_time_secs,bin_avg_20.Corner_distance_cm,bin_avg_55.Corner_time_secs,bin_avg_55.Corner_distance_cm,bin_avg_5.Periphery_time_secs,bin_avg_5.Periphery_distance_cm,bin_avg_20.Periphery_time_secs,bin_avg_20.Periphery_distance_cm,bin_avg_55.Periphery_time_secs,bin_avg_55.Periphery_distance_cm
C57BL/6J,000664-F-MP15-7.28571428571429-43893-1-K20042301,F,3.8054962914425,0.085007213433975,3.3017847549075,1.69916118793924,256.810485738118,5.70543241583385,213.273670313396,18.0864078848839,242.931856157707,4.37485830877352,887.495141935803,16.7667913572665,735.509635776618,46.7462710732428,814.708187920148
C57BL/6J,000664-F-MP15-7.28571428571429-43893-2-K20042301,F,5.5420266940985,0.0892778675060725,0.769704499175,2.28747456477504,329.578031717936,8.33175249679183,212.522736721039,32.1995326062764,180.00629982358,4.41046800813927,917.077363159094,17.6298610723651,609.754243224517,50.1268640106833,462.612172807609
C57BL/6J,000664-F-MP15-7.28571428571429-43893-3-K20042301,F,10.12174423,0.0968526019684482,10.616420216125,2.29232684472612,391.858763077464,9.86773077352383,297.687180309296,21.4566554696669,229.196214660876,4.40427698574338,1157.43119614704,17.637702996819,837.977497711182,44.4238046095631,690.162715596748
C57BL/6J,000646-F-MP15-8.28571428571429-43914-10-K20052101,F,7.054645716591,0.0795413444640975,3.71034316913825,1.80377229860243,279.435327657064,9.14946509874026,274.159652124267,23.8546168561047,209.06005161979,4.65401658902397,930.061156946585,18.5296500097763,798.335377513891,49.0101820831773,589.285014837231
C57BL/6J,000646-F-MP15-8.28571428571429-43914-6-K20052101,F,6.268024892418,0.110205937039518,5.173893079295,2.67427409332279,476.990245361328,7.18975760787705,278.109805647532,17.4345732466035,225.392128641533,4.73901254095582,1325.47266845261,17.1883629466403,941.145494689942,43.9489231267261,767.278551735618
C57BL/6J,000646-F-MP15-8.28571428571429-43914-7-K20052101,F,2.96157336732,0.0720874255889725,3.4060437191075,2.3904449966117,427.138825683594,11.2065599375244,339.717273575626,30.1678232544965,301.950528119405,4.52281454709736,1189.46330355421,18.8955207229319,865.064787543704,50.5156088777389,784.464187329972
C57BL/6J,000646-F-MP15-8.28571428571429-43914-8-K20052101,F,8.9702566825,0.06885286797495,15.265527286,2.5271186440678,327.46860650799,8.2326359832636,214.318511356742,19.6781487101669,176.911105238467,4.80282485875706,905.779064156858,18.1645746164575,601.934044107544,46.5076884167931,519.845586797672
C57BL/6J,000646-F-MP15-8.28571428571429-43914-9-K20052101,F,3.1139305175475,0.0739080721698,4.453680731855,2.82174849756208,381.383552548593,9.61054189117507,325.771656970978,23.0298829172528,268.304054091482,4.80610046490532,1072.7557156737,18.4622686283816,945.711031550273,47.7211366235238,817.066467775544
C57BL/6J,000646-F-MP15-7.28571428571429-43921-1-K20052102,F,4.93834098643747,0.080314044525875,11.5731747268525,2.11889214140959,280.402892524414,9.26704197090463,244.897472549268,23.2048805647135,203.095619149719,4.4866021166404,803.64886175234,18.4070007245973,664.722624629269,49.3910924131794,573.905060652822
C57BL/6J,000646-F-MP15-7.28571428571429-43921-2-K20052102,F,4.63425105454,0.0618254072424,12.7781468886025,1.93582948009473,291.441184336344,8.04193269579279,242.128581676483,25.7156584097828,235.950387647224,4.26130596594113,817.996939290365,17.0011431120529,677.521590247298,47.9761194331779,634.781529637937
C57BL/6J,000646-F-MP15-7.28571428571429-43921-3-K20052102,F,5.25200196274,0.0834634321215615,7.7879483169185,1.74807779285391,279.28682079198,7.4400178551501,262.578537457784,21.856663024564,284.468176626726,4.26673450927182,824.196590103287,17.4969311460774,733.810739784722,47.5399113755008,673.201010882844
C57BL/6J,000646-F-MP15-7.28571428571429-43921-4-K20052102,F,6.10712381353783,0.0896888685040125,6.0700119566675,1.88943987377437,296.468059488932,6.26376383352382,251.143458369573,17.4006553862025,205.218422033137,4.44719936887186,1004.85880208333,16.0655646307808,882.763334325155,42.3259636098834,680.805719677318
C57BL/6J,000646-F-MP15-7.28571428571429-43921-5-K20052102,F,7.08668069520775,0.082441005557185,12.485790846075,2.37780787899311,297.405289611816,7.37332329401266,232.774204559326,20.5687393155909,179.348016329284,4.6167739022463,885.352010211977,17.6474525223793,765.60545313413,46.4800878018188,568.445541794873
