"","Strain","MouseID","Sex","CoatColor","Asymptote","Slope","Inf_point"
"174","BTBR T<+>ltpr3<tf>/J","LL3-1_BTBR_F","F","Agouti",7.33405632931806,0.09937521270515,7.96301810285822
"175","BTBR T<+>ltpr3<tf>/J","LL3-2_BTBR_F","F","Agouti",4.88595906565163,0.128798181030872,6.14392296734273
"176","BTBR T<+>ltpr3<tf>/J","LL3-4_BTBR_F","F","Agouti",10.0886724192766,0.12923584482002,6.12312564802381
"177","BTBR T<+>ltpr3<tf>/J","LL3-1_002282-M-AX8-8-42409-1-S029","M","Agouti",5.93552609095141,0.12510789949958,6.32515122869905
"178","BTBR T<+>ltpr3<tf>/J","LL3-3_002282-M-AX8-8-42409-3-S029","M","Agouti",7.92573944454156,0.164055542087581,4.82352382633814
"179","BTBR T<+>ltpr3<tf>/J","LL3-4_002282-M-AX8-8-42409-4-S029","M","Agouti",3.79697856251101,0.109471065473415,7.22863554009455
"180","BTBR T<+>ltpr3<tf>/J","BTBR_Female_C5097182-ep1-PSY","F","Surplus BTBR",7.37069469051572,0.122771450077765,6.44552051831581
"181","BTBR T<+>ltpr3<tf>/J","LL4-1_BTBR","M","Agouti",5.63851668561719,0.124650459589479,6.34836361911365
"182","BTBR T<+>ltpr3<tf>/J","LL4-2_BTBR","M","Agouti",5.58428606902526,0.130769065423275,6.05132645430397
"183","BTBR T<+>ltpr3<tf>/J","LL4-3_BTBR","M","Agouti",3.72504355608385,0.137956417778312,5.73605934966745
"184","BTBR T<+>ltpr3<tf>/J","LL4-4_BTBR","M","Agouti",7.79816470288299,0.187563271183095,4.21897992611336
"185","BTBR T<+>ltpr3<tf>/J","LL4-1_BTBR_F","F","Agouti",5.16409434006407,0.121078268876482,6.53566032503176
"186","BTBR T<+>ltpr3<tf>/J","LL4-2_BTBR_F","F","Agouti",6.79698668477258,0.138251316439478,5.72382653021408
"187","BTBR T<+>ltpr3<tf>/J","LL4-4_BTBR_F","F","Agouti",6.86252734571603,0.160260289338111,4.93775226458497
"188","BTBR T<+>ltpr3<tf>/J","LL4-1_002282-M-AX8-8-42409-5-S029","M","Agouti",6.34714644823038,0.167048507158587,4.73710050853148
"189","BTBR T<+>ltpr3<tf>/J","LL4-2_002282-M-AX8-8-42409-6-S029","M","Agouti",7.20753829987671,0.142696352170944,5.54552511946177
"190","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424143_ep2-PSY","M","BTBR",6.91664452788352,0.142623403742321,5.54836266128503
"191","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424143_ep3-PSY","M","BTBR",4.3348168475963,0.095761497966967,8.26351429349716
"192","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424143_ep4-PSY","M","BTBR",5.8535957396395,0.153754262980211,5.14669290886826
"193","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424060_ep1-PSY","M","BTBR",5.97250305651793,0.166231220869588,4.76039219702301
"194","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424060_ep2-PSY","M","BTBR",5.62990448928425,0.127117128756707,6.22517300111682
"195","BTBR T<+>ltpr3<tf>/J","BTBR_Male_S6424060_ep3-PSY","M","BTBR",8.34663508462544,0.0894522598819111,8.84636362709939
"196","BTBR T<+>ltpr3<tf>/J","BTBR_Female_C5097182-ep2-PSY","F","Surplus BTBR",5.78199686648156,0.12852852780282,6.15681414175014
"197","BTBR T<+>ltpr3<tf>/J","BTBR_Female_S6423823-ep3-PSY","F","Surplus BTBR",6.65929164678193,0.119469691408004,6.62365503492508
"198","BTBR T<+>ltpr3<tf>/J","BTBR_Female_S6423823-ep4-PSY","F","Surplus BTBR",4.05535934281352,0.114707274088706,6.89865944394085
"199","BTBR T<+>ltpr3<tf>/J","LL5-1_BTBR_M","M","Agouti",10.9670815294091,0.105002018413287,7.5362847299481
"200","BTBR T<+>ltpr3<tf>/J","LL5-2_BTBR_M","M","Agouti",6.57382937488998,0.145544545814829,5.43700376710248
"201","BTBR T<+>ltpr3<tf>/J","LL5-3_BTBR_M","M","Agouti",6.47836657760024,0.125134095250472,6.3238276559686
"202","BTBR T<+>ltpr3<tf>/J","LL5-4_BTBR_M","M","Agouti",7.4550277795539,0.15913419819337,4.97269608357303
"203","BTBR T<+>ltpr3<tf>/J","BTBR_Female_S6423823-ep6-PSY","F","Surplus BTBR",8.43235341235791,0.138579055283565,5.7102902845295
"204","BTBR T<+>ltpr3<tf>/J","BTBR_Female_S6423823-ep7-PSY","F","Surplus BTBR",5.79707062862535,0.125377440259001,6.31155309533897
"205","BTBR T<+>ltpr3<tf>/J","BTBR_Female_S6423823-ep8-PSY","F","Surplus BTBR",9.46483605718655,0.132393904353941,5.97706443649561
"206","BTBR T<+>ltpr3<tf>/J","LL6-1_BTBR_M","M","Agouti",4.79124283163562,0.107606183440636,7.35391274917621
"207","BTBR T<+>ltpr3<tf>/J","LL6-2_BTBR_M","M","Agouti",5.24687310984813,0.122606173789387,6.454213874626
"208","BTBR T<+>ltpr3<tf>/J","LL6-3_BTBR_M","M","Agouti",5.89201309653047,0.0989446134509954,7.99767405493105
"209","BTBR T<+>ltpr3<tf>/J","LL6-4_BTBR_M","M","Agouti",9.23425458186339,0.141204269796716,5.60412651720524
"210","A/J","LL1-1_AJ","F","Albino",15.3886471280701,0.0515978020155315,11.5166724570938
"211","A/J","LL1-2_AJ","F","Albino",7.90410323303772,0.0867069317030717,6.85337353559315
"212","A/J","LL1-3_AJ","F","Albino",10.6772167577668,0.0996110045597982,5.96555559991948
"213","A/J","LL1-4_AJ","F","Albino",8.97318060320895,0.0798708970980635,7.43994388405812
"214","A/J","LL1-1_AJ_M","M","Albino",8.85542803570829,0.098385501694383,6.03986341573146
"215","A/J","LL1-2_AJ_M","M","Albino",10.3524903749133,0.114350485936351,5.19661101778246
"216","A/J","LL1-3_AJ_M","M","Albino",11.1457431357297,0.0465329500742019,12.7701981477018
"217","A/J","LL1-4_AJ_M","M","Albino",6.94925345418874,0.0635341841360206,9.35299627778345
"218","A/J","LL1-1_AJ_F","F","Albino",7.41281638206965,0.100589901772685,5.9075014432318
"219","A/J","LL1-2_AJ_F","F","Albino",11.828183961278,0.0708077540489904,8.39223028989204
"220","A/J","LL1-3_AJ_F","F","Albino",7.65318455480063,0.0877726174324281,6.77016374633805
"221","A/J","LL1-4_AJ_F","F","Albino",7.45602752888027,0.0972803539609897,6.10847885376401
"222","A/J","LL2-1_AJ","M","Albino",15.8225491003044,0.0922447407900869,6.44193893619858
"223","A/J","LL2-2_AJ","M","Albino",5.96177539847328,0.0768180788008011,7.73561378877101
"224","A/J","LL2-3_AJ","M","Albino",10.606581930817,0.137918415508055,4.3085978212634
"225","A/J","LL2-4_AJ","M","Albino",9.11328781079073,0.0924475411761707,6.42780749604878
"226","A/J","LL2-1_AJ_M","M","Albino",7.09834381767819,0.0789618679652196,7.52559440761102
"227","A/J","LL2-2_AJ_M","M","Albino",10.5379514662593,0.112655968368209,5.27477581980854
"228","A/J","LL2-3_AJ_M","M","Albino",5.98817898083625,0.109469695682994,5.42830582067871
"229","A/J","LL2-4_AJ_M","M","Albino",5.93283672302731,0.0747961740043795,7.94472443540965
"230","A/J","LL2-1_AJ_F","F","Albino",11.3637879899364,0.112010715176953,5.30516195719482
"231","A/J","LL2-2_AJ_F","F","Albino",11.5613988417754,0.0993854175145985,5.97909639275219
"232","A/J","LL2-3_AJ_F","F","Albino",8.29407614615149,0.0958503710556993,6.19961072384462
"233","A/J","LL2-4_AJ_F","F","Albino",5.04343520658593,0.0627844580388258,9.46468298513153
"234","C57BLKS/J","LL1-1_BLKS","M","Black",12.7330859262781,0.0762489003626643,10.4013376542574
"235","C57BLKS/J","LL1-2_BLKS","M","Black",12.2999160551762,0.0726839938640025,9.03618548614902
"236","C57BLKS/J","LL1-3_BLKS","M","Black",14.8991136572745,0.104812861502272,5.72451204863104
"237","C57BLKS/J","LL1-4_BLKS","M","Black",9.62490530495502,0.071633640548318,10.4764218897445
"238","C57BLKS/J","LL1-1_BLKS_F","F","Black",13.5960951098456,0.0942425675551639,6.36370135694387
"239","C57BLKS/J","LL1-2_BLKS_F","F","Black",11.0091173680336,0.105212905451343,7.15665507591147
"240","C57BLKS/J","LL1-3_BLKS_F","F","Black",10.32558240351,0.0900853401169008,7.82812704368034
"241","C57BLKS/J","LL1-4_BLKS_F","F","Black",13.1506279029844,0.0682706859352561,11.8266806021389
"242","C57BLKS/J","LL1-1_BLKS_M","M","Black",11.2487097269098,0.0936101085206413,5.79677317153953
"243","C57BLKS/J","LL1-2_BLKS_M","M","Black",12.8483153971816,0.0710049640859469,12.3220130456572
"244","C57BLKS/J","LL1-3_BLKS_M","M","Black",16.9665287476785,0.101806215724054,9.04511068992941
"245","C57BLKS/J","LL1-4_BLKS_M","M","Black",17.8455086645354,0.0621800915480085,13.2064282670863
"246","C57BLKS/J","LL2-1_BLKS_M","M","Black",14.4538287385445,0.0585996057342907,12.8978916232946
"247","C57BLKS/J","LL2-2_BLKS_M","M","Black",13.9143089499183,0.0589892186875573,10.8888654243938
"248","C57BLKS/J","LL2-3_BLKS_M","M","Black",14.0259146980841,0.102664647377863,5.76426581345021
"249","C57BLKS/J","LL2-4_BLKS_M","M","Black",15.00725336384,0.0726314720255389,9.6089946052082
"250","C57BLKS/J","LL3-1_BLKS_F","F","Black",12.2667178832935,0.0934532167303603,9.19181845425214
"251","C57BLKS/J","LL3-2_BLKS_F","F","Black",10.3950076538666,0.0708080822129173,10.7647186993097
"252","C57BLKS/J","LL3-3_BLKS_F","F","Black",12.5051491384737,0.0921438473182481,7.53812007481351
"253","C57BLKS/J","LL3-4_BLKS_F","F","Black",10.2166843251387,0.0702505163748001,11.326851382096
"254","C57BLKS/J","LL4-1_BLKS_F","F","Black",11.2021950065823,0.0505117536936711,15.1354783866795
"255","C57BLKS/J","LL4-2_BLKS_F","F","Black",12.2895297635238,0.0894699889657274,7.64203208637597
"256","C57BLKS/J","LL4-3_BLKS_F","F","Black",12.5788030471865,0.103807200542359,6.94943357991608
"257","C3H/HeJ","LL1-1_C3H","F","Agouti",5.80710540718115,0.194316454448651,5.16847958949901
"258","C3H/HeJ","LL1-2_C3H","F","Agouti",5.28069285814174,0.187862769567596,5.34603333293292
"259","C3H/HeJ","LL1-3_C3H","F","Agouti",4.78796550082094,0.0875003376383027,11.4779057570771
"260","C3H/HeJ","LL1-4_C3H","F","Agouti",5.29790545418236,0.192259629453708,5.22377283075487
"261","C3H/HeJ","LL2-1_C3H","F","Agouti",5.59771020699134,0.164715835255861,6.09729251382004
"262","C3H/HeJ","LL2-2_C3H","F","Agouti",4.23645476556193,0.15924341737944,6.30682664343752
"263","C3H/HeJ","LL2-3_C3H","F","Agouti",4.64294181092507,0.224485053431823,4.47388639725722
"264","C3H/HeJ","LL2-4_C3H","F","Agouti",5.95263628440065,0.097365916933331,10.3149095716315
"265","C3H/HeJ","LL3-1_C3HHeJ_M","M","Agouti",5.20782832486,0.225223217973239,4.45922333170017
"266","C3H/HeJ","LL3-2_C3HHeJ_M","M","Agouti",5.43095633985013,0.341558160872205,2.94040881211899
"267","C3H/HeJ","LL3-3_C3HHeJ_M","M","Agouti",5.11748555032217,0.178635753234993,5.62217030948349
"268","C3H/HeJ","LL3-4_C3HHeJ_M","M","Agouti",5.77928429970718,0.227348336553323,4.41754112951141
"269","C3H/HeJ","LL4-1_C3H","F","Agouti",5.31370779194074,0.188243791051735,5.33521250349694
"270","C3H/HeJ","LL4-2_C3H","F","Agouti",6.73712266668393,0.0978873087684177,10.2599677240958
"271","C3H/HeJ","LL4-3_C3H","F","Agouti",5.08549782287086,0.16395210378119,6.1256952843927
"272","C3H/HeJ","LL4-4_C3H","F","Agouti",5.30883190493716,0.233171838785986,4.30721236697757
"273","C3H/HeJ","LL4-1_C3HHeJ_M","M","Agouti",5.03744114774368,0.15903802316538,6.31497178286769
"274","C3H/HeJ","LL4-2_C3HHeJ_M","M","Agouti",4.66967001547773,0.226971912260286,4.42486745145198
"275","C3H/HeJ","LL4-4_C3HHeJ_M","M","Agouti",5.23809560200308,0.246848777149012,4.06856635059736
"276","C3H/HeJ","LL5-1_C3H","M","Agouti",5.14193509361882,0.168736485183508,5.95200634110178
"277","C3H/HeJ","LL5-2_C3H","M","Agouti",5.20413006688666,0.221321843865649,4.53782875721966
"278","C3H/HeJ","LL5-3_C3H","M","Agouti",6.400521024072,0.165723723233536,6.0602103813327
"279","C3H/HeJ","LL5-4_C3H","M","Agouti",7.54935837816361,0.199548596696871,5.03296260420148
"280","C3H/HeJ","LL6-1_C3HHeJ_F","F","Agouti",4.40573250316082,0.249903712490347,4.01883035991926
"281","C3H/HeJ","LL6-2_C3HHeJ_F","F","Agouti",4.43262584019701,0.238967239512135,4.20275444317575
"282","C3H/HeJ","LL6-3_C3HHeJ_F","F","Agouti",5.44143994157052,0.240066862758421,4.18350377146265
"283","C3H/HeJ","LL6-4_C3HHeJ_F","F","Agouti",4.30962154358865,0.215337090803374,4.66394629967672
"284","C3HeB/FeJ","LL1-1_C3HeB","M","Agouti",11.1545996392379,0.0950650846900816,11.0274400362216
"285","C3HeB/FeJ","LL1-2_C3HeB","M","Agouti",9.7313332741886,0.098215063489638,10.6737650974445
"286","C3HeB/FeJ","LL1-3_C3HeB","M","Agouti",8.32879389351576,0.130374926029263,8.04084461681896
"287","C3HeB/FeJ","LL1-4_C3HeB","M","Agouti",8.48210048839492,0.140327180544147,7.47057353398504
"288","C3HeB/FeJ","LL2-1_C3HeB","M","Agouti",9.89494271389603,0.159421909970287,6.57578697822886
"289","C3HeB/FeJ","LL2-2_C3HeB","M","Agouti",8.90386151330272,0.174058286638516,6.02283605031432
"290","C3HeB/FeJ","LL2-3_C3HeB","M","Agouti",12.6489357252291,0.0768387040895995,13.6431833500213
"291","C3HeB/FeJ","LL2-4_C3HeB","M","Agouti",11.1471573703418,0.132540759987142,7.90945002796647
"292","C3HeB/FeJ","LL3-1_C3HeB","F","Agouti",9.12636017742854,0.213053120878301,4.92048421956556
"293","C3HeB/FeJ","LL3-2_C3HeB","F","Agouti",9.183661573689,0.0408238103542475,25.6792423262984
"294","C3HeB/FeJ","LL3-3_C3HeB","F","Agouti",7.80478621272317,0.161229719378996,6.50205511344379
"295","C3HeB/FeJ","LL3-4_C3HeB","F","Agouti",8.5958045540455,0.117847400741601,8.89561003333278
"296","C3HeB/FeJ","LL6-1_C3HeB","F","Agouti",8.35293673833118,0.231448199584277,4.52941315408314
"297","C3HeB/FeJ","LL6-2_C3HeB","F","Agouti",6.84799557036333,0.181083865615861,5.78916578146356
"298","C57L/J","LL1-1_C57L","M","Gray",18.5247879447497,0.0779874324775866,4.28628961977025
"299","C57L/J","LL1-2_C57L","M","Gray",18.4689743387305,0.0653878182936411,9.55614085035071
"300","C57L/J","LL1-3_C57L","M","Gray",19.4998508261368,0.0942995155721001,6.24582411706171
"301","C57L/J","LL1-1_C57L_F","F","Gray",16.3658745355691,0.0218314898222984,35.0395501589823
"302","C57L/J","LL1-2_C57L_F","F","Gray",17.7854881014999,0.0730110597061479,6.52183689541338
"303","C57L/J","LL1-3_C57L_F","F","Gray",15.160992877078,0.0648509195539312,9.39283782900629
"304","C57L/J","LL1-4_C57L_F","F","Gray",16.6295345065225,0.0452704819925144,10.399941685831
"305","C57L/J","LL2-1_C57L_F","F","Gray",18.1255779458148,0.0740088150051403,7.74180609238581
"306","C57L/J","LL2-2_C57L_F","F","Gray",16.0672402768956,0.102239514339356,4.69561386062088
"307","C57L/J","LL2-4_C57L_F","F","Gray",17.29437182341,0.0272872804882579,13.6368164814482
"308","C57L/J","LL3-4_000668-M-MP13-9-42430-2-S147","M","Gray",16.8791804921037,0.0317089198443373,9.80944620981722
"309","C57L/J","LL4-3_000668-M-MP13-9-42430-5-S147","M","Gray",19.678826878186,0.160798363462117,3.84669607604
"310","C57L/J","LL4-4_000668-M-MP13-9-42430-6-S147","M","Gray",20.3353709660276,0.0856603740940818,2.83800825480019
"311","C57L/J","LL5-1_C57L","F","Gray",16.5465922130641,0.0612222757764058,9.19580926656951
"312","C57L/J","LL5-2_C57L","F","Gray",16.2702102037139,0.0368130368397671,13.0332335433984
"313","C57L/J","LL5-3_C57L","F","Gray",14.0814908308414,0.118083730388476,5.27314348393697
"314","C57L/J","LL5-1_000668-M-MP13-9-42430-7-S148","M","Gray",19.2674608222932,0.0771357777348001,1.79759207147804
"315","C57L/J","LL5-3_000668-M-MP13-9-42430-9-S148","M","Gray",17.8892193719098,0.0391463609632262,22.2569449615627
"316","C57L/J","LL5-4_000668-M-MP13-9-42430-10-S148","M","Gray",14.4188297223188,0.0851417378226702,4.35620337886354
"317","C57L/J","LL6-3_C57L","M","Gray",18.0572936412739,0.0818721697264856,5.72306540789068
"318","C57L/J","LL6-1_C57L","F","Gray",17.1363195899641,0.0303493539398166,19.0358747241316
"319","C57L/J","LL6-2_C57L","F","Gray",17.4543534250677,0.0455421354263489,16.0454306711218
"320","C57L/J","LL6-1_000668-M-MP13-9-42430-11-S148","M","Gray",17.7062656197434,0.0541630602296922,15.0342890090904
"321","CAST/EiJ","LL1-2_CAST","F","Agouti",12.8740664386515,0.0328013986932455,31.9180421515802
"322","CAST/EiJ","LL1-3_CAST","F","Agouti",12.5213061082271,0.037374326182863,27.0094932378804
"323","CAST/EiJ","LL1-4_CAST","F","Agouti",12.4269119497118,0.0447238957158984,22.7256945064365
"324","CAST/EiJ","LL2-1_CAST","F","Agouti",15.1033907339411,0.0475049532046773,18.4758141061693
"325","CAST/EiJ","LL2-2_CAST","F","Agouti",11.787698602981,0.0407498961052002,21.1545857897146
"326","CAST/EiJ","LL2-3_CAST","F","Agouti",14.1324928841561,0.0398747531666156,24.4341110027918
"327","CAST/EiJ","LL2-4_CAST","F","Agouti",13.959463852072,0.033411248877172,31.5350909110737
"328","CAST/EiJ","LL3-1_CAST","M","Agouti",12.2220683323736,0.0346217732594674,30.9057311367332
"329","CAST/EiJ","LL4-1_CASTEiJ","F","Agouti",13.6790339843783,0.0532324742585038,13.572989390491
"330","CAST/EiJ","LL4-2_CASTEiJ","F","Agouti",15.9678970774353,0.0442175842869832,17.2892106610366
"331","CAST/EiJ","LL4-3_CASTEiJ","F","Agouti",16.3104316392642,0.0368581323994069,25.4944361269732
"332","CAST/EiJ","LL4-4_CASTEiJ","F","Agouti",14.9779866070602,0.0480021599963998,20.5520471930532
"333","CAST/EiJ","LL4-1_CAST","M","Agouti",11.7753841646035,0.0284700621643614,19.1551262559956
"334","CAST/EiJ","LL4-2_CAST","M","Agouti",15.2170343150444,0.0503258758284069,18.6103377952824
"335","CAST/EiJ","LL4-3_CAST","M","Agouti",14.4766317603183,0.0385974030436887,25.3563587393838
"336","CAST/EiJ","LL4-4_CAST","M","Agouti",13.3905141671635,0.0330306420277393,32.7500008301355
"337","CAST/EiJ","LL4-3_000928-M-AX1-8-42423-1-S123","M","Agouti",15.772388624723,0.0389414590526639,24.4214044915965
"338","CAST/EiJ","LL5-1_CAST","F","Agouti",12.3559849885958,0.0265287181468303,24.6778244690763
"339","CAST/EiJ","LL5-2_CAST","F","Agouti",12.7608315773817,0.0408075857447129,19.9618814428228
"340","CAST/EiJ","LL5-3_CAST","F","Agouti",10.6691792428887,0.039587655969288,20.5553307409483
"341","CAST/EiJ","LL5-4_CAST","F","Agouti",10.5862148903414,0.047943821201833,13.1732047204007
"342","CAST/EiJ","LL5-1_CAST_F","F","Agouti",16.8569302921586,0.0395991316620823,25.7803325955382
"343","CAST/EiJ","LL5-2_CAST_F","F","Agouti",11.8776568391436,0.0259121538054989,37.0309152934773
"344","CAST/EiJ","LL5-3_CAST_F","F","Agouti",12.0740905349742,0.0277936951943422,34.1745762630139
"345","CAST/EiJ","LL5-4_CAST_F","F","Agouti",15.2179595182611,0.0456382982139128,23.1417099117301
"346","CAST/EiJ","LL5-1_000928-M-AX1-8-42423-3-S123","M","Agouti",11.8144795359437,0.0211058656227696,45.4384114394644
"347","CAST/EiJ","LL5-2_000928-M-AX1-8-42423-4-S123","M","Agouti",12.1490602647204,0.0232965800043062,43.5151156518725
"348","CAST/EiJ","LL5-3_000928-M-AX1-8-42423-5-S123","M","Agouti",12.7058462842278,0.0386761659416472,25.965030301056
"349","CAST/EiJ","LL5-4_000928-M-AX1-8-42423-6-S124","M","Agouti",11.983583441223,0.0254978486318814,38.7633144798803
"350","CAST/EiJ","LL6-1_CAST","F","Agouti",13.4459281360116,0.0387584426006031,21.9592830686179
"351","CAST/EiJ","LL6-2_CAST","F","Agouti",14.4464725417844,0.0372957575239888,31.0259534270225
"352","CAST/EiJ","LL6-3_CAST","F","Agouti",13.1136024270895,0.0290584603310605,31.5170169188745
"353","CAST/EiJ","LL6-4_CAST","F","Agouti",13.5764314035228,0.0372945354464092,20.0351655023387
"354","CAST/EiJ","LL6-1_CAST_F","F","Agouti",13.2380268854441,0.0309208708067984,28.2419439083421
"355","CAST/EiJ","LL6-2_CAST_F","F","Agouti",13.8719493202541,0.0227896158231097,34.4857858902724
"356","CAST/EiJ","LL6-3_CAST_F","F","Agouti",12.4752985903078,0.0352809392822589,14.4338475696202
"357","CAST/EiJ","LL6-4_CAST_F","F","Agouti",14.97278344379,0.0354134569169085,27.8384386853606
"358","CAST/EiJ","LL6-1_000928-M-AX1-8-42423-7-S124","M","Agouti",10.9932162492153,0.0298205627500667,28.7532203599762
"359","CAST/EiJ","LL6-2_000928-M-AX1-8-42423-8-S124","M","Agouti",9.91599707112211,0.0393628110957518,18.6968542817938
"360","CAST/EiJ","LL6-3_000928-M-AX1-8-42423-9-S124","M","Agouti",15.1308067543727,0.0406005935008788,22.4726626038957
"361","CAST/EiJ","LL6-4_000928-M-AX1-8-42423-10-S124","M","Agouti",12.2538006750729,0.0227309290442258,37.8934893234812
"362","LP/J","LL1-1_LP","F","Agouti",8.33767779159345,0.181416842843223,4.33680427591259
"363","LP/J","LL1-2_LP","F","Agouti",7.47202165651928,0.0118341207198907,63.9898986049167
"364","LP/J","LL1-4_LP","F","Agouti",7.02653337325741,0.0218583792570557,39.6138526498193
"365","LP/J","LL2-1_LP","F","Agouti",9.7038578866873,0.058983207329396,10.2915831149691
"366","LP/J","LL2-2_LP","F","Agouti",11.1584315146523,0.0854163448429757,9.79409204448408
"367","LP/J","LL2-3_LP","F","Agouti",4.81646012677462,0.102958337460557,6.84388820682205
"368","LP/J","LL2-4_LP","F","Agouti",12.9022545262593,0.0929466251003243,11.7694991909158
"369","LP/J","LL3-1_LP","M","Agouti",7.19089820423653,0.0152429625497816,51.8287972803662
"370","LP/J","LL3-2_LP","M","Agouti",7.35345635080155,0.026854291815308,28.4585378301328
"371","LP/J","LL3-3_LP","M","Agouti",6.32050786126297,0.111875900044621,6.45364221272591
"372","LP/J","LL3-4_LP","M","Agouti",6.39501326298221,0.0634858062307208,10.9203132045588
"373","LP/J","LL4-1_LP","M","Agouti",7.56899041622297,0.0308386512202488,27.1765254054046
"374","LP/J","LL4-2_LP","M","Agouti",7.18657594726749,0.0233525802730101,32.5735414353598
"375","LP/J","LL4-3_LP","M","Agouti",7.90418426945179,0.050781573326312,12.2945189399042
"376","LP/J","LL4-4_LP","M","Agouti",7.18775075977543,0.0205344330447646,37.8680579135675
"377","LP/J","LL5-1_000676-M-AX29-8-42409-1-S090","M","Agouti",6.96636240170076,0.085955439622909,4.15906310242729
"378","LP/J","LL5-2_000676-M-AX29-8-42409-2-S090","M","Agouti",8.212058602688,0.0365684326294182,20.5649938639592
"379","LP/J","LL5-3_000676-M-AX29-8-42409-3-S090","M","Agouti",5.51276825540924,0.138623740738977,4.33611926827544
"380","LP/J","LL5-4_000676-M-AX29-8-42409-4-S090","M","Agouti",7.29065081587785,0.0412584263972703,18.5328715783368
"381","LP/J","LL6-1_000676-M-AX29-8-42409-5-S091","M","Agouti",7.47008224611228,0.027877808880089,29.689626806981
"382","LP/J","LL6-2_000676-M-AX29-8-42409-6-S091","M","Agouti",9.32987949403578,0.208990474262443,2.653912892995
"383","LP/J","LL6-4_000676-M-AX29-8-42409-8-S091","M","Agouti",5.68145768319224,0.110551348703469,6.42817125259002
"384","NZB/BlNJ","LL1-1_NZB_F","F","Black",0,0,0
"385","NZB/BlNJ","LL1-2_NZB_F","F","Black",0,0,0
"386","NZB/BlNJ","LL1-3_NZB_F","F","Black",0,0,0
"387","NZB/BlNJ","LL1-4_NZB_F","F","Black",0,0,0
"388","NZB/BlNJ","LL1-1_000684-F-MP16-9-42437-1-S189","F","Black",0,0,0
"389","NZB/BlNJ","LL1-2_000684-F-MP16-9-42437-2-S189","F","Black",0,0,0
"390","NZB/BlNJ","LL1-3_000684-F-MP16-9-42437-3-S189","F","Black",0,0,0
"391","NZB/BlNJ","LL1-4_000684-F-MP16-9-42437-4-S189","F","Black",0,0,0
"392","NZB/BlNJ","LL2-1_NZB_F","F","Black",0,0,0
"393","NZB/BlNJ","LL2-3_NZB_F","F","Black",0,0,0
"394","NZB/BlNJ","LL2-4_NZB_F","F","Black",0,0,0
"395","NZB/BlNJ","LL2-1_000684-F-MP16-9-42437-5-S189","F","Black",0,0,0
"396","NZB/BlNJ","LL2-2_000684-F-MP16-9-42437-6-S190","F","Black",0,0,0
"397","NZB/BlNJ","LL2-3_000684-F-MP16-9-42437-7-S190","F","Black",0,0,0
"398","NZB/BlNJ","LL2-4_000684-F-MP16-9-42437-8-S190","F","Black",0,0,0
"399","NZB/BlNJ","LL3-1_NZB_M","M","Black",0,0,0
"400","NZB/BlNJ","LL3-2_NZB_M","M","Black",0,0,0
"401","NZB/BlNJ","LL3-3_NZB_M","M","Black",0,0,0
"402","NZB/BlNJ","LL3-4_NZB_M","M","Black",0,0,0
"403","NZB/BlNJ","LL4-1_NZB_M","M","Black",0,0,0
"404","NZB/BlNJ","LL4-3_NZB_M","M","Black",0,0,0
"405","C3H/HeOuJ","LL1-1_C3HHeO_F","F","Agouti",10.3774603833423,0.13220991331342,6.03041394439215
"406","C3H/HeOuJ","LL1-2_C3HHeO_F","F","Agouti",7.94916365181789,0.139848779465347,5.70101862773042
"407","C3H/HeOuJ","LL1-3_C3HHeO_F","F","Agouti",7.05668301527798,0.167769471447507,4.75223817989258
"408","C3H/HeOuJ","LL1-4_C3HHeO_F","F","Agouti",4.70951958557346,0.162622587115704,4.90264297201135
"409","C3H/HeOuJ","LL1-1_C3H_HeO","M","Agouti",11.3147284014796,0.0798985068336508,9.97866557706368
"410","C3H/HeOuJ","LL1-2_C3H_HeO","M","Agouti",8.53493820426692,0.142798078193886,5.58327184394205
"411","C3H/HeOuJ","LL1-3_C3H_HeO","M","Agouti",8.24569285475461,0.126210109104467,6.31708902413411
"412","C3H/HeOuJ","LL1-4_C3H_HeO","M","Agouti",8.51640234280546,0.164990790264484,4.83227273617128
"413","C3H/HeOuJ","LL2-1_C3HHeO_F","F","Agouti",12.1472367408142,0.0759184351993489,10.5018034995027
"414","C3H/HeOuJ","LL2-2_C3HHeO_F","F","Agouti",8.78791683345547,0.140889011355607,5.65892603200248
"415","C3H/HeOuJ","LL2-3_C3HHeO_F","F","Agouti",9.70104104180754,0.172635173791146,4.61829690849724
"416","C3H/HeOuJ","LL2-4_C3HHeO_F","F","Agouti",6.77868063744078,0.1554706195034,5.12817461187347
"417","C3H/HeOuJ","LL2-1_C3H_HeO","M","Agouti",9.79809622788721,0.243291516523835,3.27705830145814
"418","C3H/HeOuJ","LL2-2_C3H_HeO","M","Agouti",9.87815732556409,0.144375899306461,5.52225460643468
"419","C3H/HeOuJ","LL2-3_C3H_HeO","M","Agouti",5.80242747050111,0.161502488429033,4.93664520295802
"420","C3H/HeOuJ","LL2-4_C3H_HeO","M","Agouti",8.02936843931777,0.152757413190207,5.21925888281591
